Experiences Offered;Review Scores Communication;Review Scores Location;Review Scores Value;Review Scores Rating;Review Scores Accuracy;Jurisdiction Names;Cancellation Policy;Calculated host listings count;Reviews per Month;Host Neighbourhood;Host Total Listings Count;Latitude;Longitude;Property Type;Room Type;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Number of Reviews
none;10.0;10.0;10.0;100.0;10.0;None;strict;2.0;0.25;Recoletos;2.0;40.42154962981209;-3.688890480542797;Apartment;Entire home/apt;2.5;2.0;2.0;Real Bed;394.07081545064375;200.0;0.0;90.0;4;50;2;12
none;8.0;10.0;9.0;87.0;9.0;None;strict;1.0;0.14;Justicia;2.0;40.4247363602601;-3.698900347338177;Loft;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;95.0;400.0;0.0;1;0;7;3
none;10.0;8.0;9.0;94.0;10.0;None;moderate;1.0;1.11;Usera;1.0;40.3870909463965;-3.7013099874795263;Condominium;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;49.0;150.0;20.0;2;0;3;22
none;0.0;0.0;0.0;0.0;0.0;None;flexible;2.0;0.0;No data;2.0;40.44352891513632;-3.712125707320314;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;394.07081545064375;250.0;0.0;0.0;1;0;1;0
none;10.0;10.0;9.0;95.0;9.0;None;strict;1.0;1.46;La Latina;1.0;40.411890518752564;-3.712093499081672;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;61.0;0.0;0.0;1;0;3;31
none;0.0;0.0;0.0;0.0;0.0;None;strict;38.0;0.0;Malasaña;38.0;40.41202201521155;-3.7112530032341176;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;30.0;200.0;30.0;1;0;7;0
none;10.0;10.0;9.0;92.0;9.0;None;moderate;8.0;2.93;Embajadores;9.0;40.43482510107223;-3.677947395542035;Apartment;Entire home/apt;2.0;4.0;5.0;Real Bed;394.07081545064375;90.0;0.0;25.0;4;12;3;12
none;10.0;9.0;8.0;83.0;9.0;None;flexible;2.0;2.12;Palacio;2.0;40.412028475410665;-3.715778795417614;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;68.0;130.0;24.0;2;5;2;20
none;10.0;10.0;9.0;87.0;9.0;None;strict;1.0;0.17;Embajadores;2.0;40.409383064267935;-3.7014439617336734;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;0.0;73.0;100.0;40.0;2;15;2;3
none;0.0;0.0;0.0;0.0;0.0;None;strict;26.0;0.0;Sol;26.0;40.41909107609997;-3.706238142620936;Apartment;Private room;3.0;1.0;1.0;Real Bed;394.07081545064375;35.0;200.0;30.0;1;0;7;0
none;10.0;10.0;10.0;97.0;10.0;None;strict;77.0;0.76;La Latina;142.0;40.41144189780058;-3.7151725311253454;Apartment;Entire home/apt;2.0;3.0;4.0;Real Bed;394.07081545064375;201.0;0.0;103.0;1;0;3;14
none;0.0;0.0;0.0;0.0;0.0;None;strict;1.0;0.0;Berruguete;1.0;40.46032161758589;-3.7005780370859904;Guest suite;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;0.0;1;0;20;0
none;10.0;10.0;10.0;99.0;10.0;None;flexible;2.0;3.01;Sol;3.0;40.423011721924155;-3.7000911761235065;Apartment;Entire home/apt;1.0;1.0;1.0;Pull-out Sofa;394.07081545064375;75.0;150.0;40.0;2;15;1;28
none;10.0;10.0;10.0;95.0;10.0;None;strict;9.0;8.77;No data;9.0;40.42582903104868;-3.680105880993219;Bed & Breakfast;Private room;3.0;1.0;2.0;Real Bed;394.07081545064375;45.0;100.0;0.0;2;15;2;45
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.40335046522839;-3.6476546815462547;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;40.0;0.0;0.0;1;0;3;0
none;9.0;9.0;9.0;91.0;9.0;None;strict;11.0;0.34;Aluche;11.0;40.408960840300864;-3.72551980693812;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;12.0;100.0;0.0;1;5;4;8
none;10.0;10.0;9.0;93.0;9.0;None;strict;23.0;4.37;Malasaña;23.0;40.415635962156735;-3.7010672321841764;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;394.07081545064375;70.0;100.0;30.0;3;5;2;201
none;10.0;10.0;10.0;98.0;10.0;None;strict;1.0;2.35;Justicia;1.0;40.42412657958183;-3.698561686293993;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;70.0;0.0;30.0;1;0;3;73
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.4260757128306;-3.7107612549676334;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;40.0;0.0;10.0;1;0;4;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;97.0;0.0;Justicia;114.0;40.41963481616543;-3.70099950231381;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;15.0;1;0;10;0
none;10.0;10.0;10.0;100.0;10.0;None;moderate;1.0;0.05;No data;1.0;40.421771044251685;-3.6947627678606216;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;65.0;100.0;20.0;1;0;4;1
none;10.0;10.0;9.0;90.0;10.0;None;flexible;2.0;0.36;Sol;2.0;40.41276583905968;-3.7075909638953415;Apartment;Private room;1.5;1.0;1.0;Real Bed;394.07081545064375;52.0;150.0;8.0;1;0;2;4
none;0.0;0.0;0.0;0.0;0.0;None;strict;2.0;0.0;No data;2.0;40.4079881649565;-3.707590981490742;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;120.0;0.0;0.0;1;0;1;0
none;10.0;8.0;10.0;100.0;10.0;None;moderate;3.0;1.36;Palacio;3.0;40.39996916078099;-3.6407349789065013;House;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;0.0;1;0;5;2
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Fuencarral-el Pardo;1.0;40.48042303018335;-3.7108761013977873;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;73.0;0.0;0.0;1;0;1;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;1.0;0.0;Puente de Vallecas;1.0;40.3844150209904;-3.6386468895661097;Condominium;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;11.0;94.0;5.0;1;11;2;0
none;10.0;8.0;10.0;90.0;9.0;None;flexible;2.0;1.28;No data;2.0;52.514733007786226;13.460862624051792;Apartment;Private room;1.5;2.0;1.0;Real Bed;394.07081545064375;29.0;0.0;0.0;1;0;1;5
none;9.0;9.0;9.0;93.0;9.0;None;moderate;2.0;1.9;No data;2.0;40.381674722811496;-3.6995072760521848;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;16.0;90.0;9.0;1;0;2;23
none;9.0;9.0;9.0;88.0;9.0;None;strict;2.0;5.49;Aluche;2.0;40.41120261254829;-3.728247701662811;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;24.0;0.0;0.0;1;0;2;92
none;10.0;10.0;10.0;100.0;10.0;None;strict;1.0;0.82;Berruguete;1.0;40.46032661147591;-3.7092779617449634;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;22.0;0.0;0.0;1;6;1;8
none;9.0;10.0;9.0;88.0;9.0;None;moderate;1.0;3.03;No data;1.0;40.42881616911129;-3.714312708808449;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;45.0;0.0;10.0;1;0;1;44
none;9.0;9.0;9.0;90.0;9.0;None;strict;1.0;0.13;Embajadores;1.0;40.408588076625755;-3.7034331918507406;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;150.0;25.0;1;10;2;2
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Lista;1.0;40.42955936622943;-3.6704594506032766;House;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;50.0;0.0;0.0;1;0;1;0
none;10.0;10.0;10.0;95.0;10.0;None;moderate;2.0;6.3;Cortes;2.0;40.411998058835024;-3.694111852812203;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;65.0;0.0;7.0;2;7;2;141
none;10.0;10.0;10.0;100.0;10.0;None;strict;97.0;0.1;Justicia;114.0;40.41345221695418;-3.7062735490473706;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;20.0;0.0;15.0;1;5;10;1
none;10.0;9.0;9.0;93.0;9.0;None;strict;3.0;1.26;Moratalaz;3.0;40.400061303074594;-3.6405331268992125;Dorm;Shared room;1.0;1.0;1.0;Couch;394.07081545064375;11.0;0.0;0.0;1;5;1;40
none;9.0;9.0;8.0;80.0;9.0;None;flexible;9.0;0.09;Argüelles;13.0;40.41303210434697;-3.712934219640134;Apartment;Entire home/apt;1.0;3.0;3.0;Real Bed;394.07081545064375;78.0;0.0;0.0;1;0;2;2
none;10.0;10.0;9.0;89.0;9.0;None;strict;6.0;0.5;Malasaña;6.0;40.42147458495021;-3.7014458869772686;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;150.0;0.0;30.0;2;5;2;7
none;9.0;10.0;9.0;88.0;9.0;None;moderate;8.0;0.37;Cortes;10.0;40.4143299097119;-3.701233576772441;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;431.0;59.0;100.0;0.0;2;10;3;21
none;10.0;10.0;10.0;93.0;9.0;None;moderate;1.0;3.0;Nueva España;1.0;40.45961906466989;-3.6782577085580628;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;45.0;0.0;0.0;1;0;1;3
none;10.0;9.0;10.0;100.0;10.0;None;strict;129.0;0.14;No data;147.0;39.76055115084392;3.117465357619261;House;Entire home/apt;5.0;6.0;14.0;Real Bed;394.07081545064375;350.0;0.0;0.0;12;30;7;3
none;10.0;10.0;9.0;87.0;9.0;None;moderate;1.0;2.92;Embajadores;1.0;40.411499479958074;-3.7011008698373122;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;51.0;150.0;22.0;2;15;2;88
none;0.0;0.0;0.0;0.0;0.0;None;strict;38.0;0.0;Malasaña;38.0;40.427800903088155;-3.707328030945714;Apartment;Private room;2.0;1.0;1.0;Real Bed;394.07081545064375;28.0;200.0;30.0;1;0;7;0
none;10.0;10.0;10.0;91.0;9.0;None;flexible;1.0;3.15;La Latina;1.0;40.40986513377985;-3.7053577200650536;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;32.0;0.0;15.0;1;12;3;47
none;10.0;10.0;10.0;100.0;10.0;None;moderate;1.0;0.38;No data;1.0;40.41152077189224;-3.730258222988392;Apartment;Entire home/apt;1.5;2.0;3.0;Real Bed;394.07081545064375;50.0;0.0;35.0;1;0;90;12
none;10.0;10.0;8.0;75.0;7.0;None;flexible;2.0;0.34;No data;2.0;40.42295321527836;-3.657766432916419;Bed & Breakfast;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;30.0;0.0;0.0;1;0;1;4
none;0.0;0.0;0.0;0.0;0.0;None;moderate;1.0;0.0;No data;1.0;40.41558666748133;-3.6783468735730542;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;70.0;0.0;0.0;1;0;1;0
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Ciudad Lineal;1.0;40.430462880794295;-3.650705151333002;House;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;10.0;0.0;0.0;1;0;3;0
none;10.0;10.0;10.0;96.0;10.0;None;strict;2.0;0.61;Hortaleza;3.0;40.4698200084159;-3.638650716794969;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;35.0;500.0;20.0;2;5;1;11
none;0.0;0.0;0.0;0.0;0.0;None;flexible;2.0;0.0;No data;2.0;40.40124187010581;-3.698318772374022;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;50.0;500.0;15.0;1;0;2;0
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Fuencarral-el Pardo;1.0;40.485335120320784;-3.721944201182185;Guesthouse;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;20.0;0.0;0.0;1;0;1;0
none;10.0;10.0;10.0;80.0;8.0;None;flexible;1.0;0.05;No data;1.0;40.4092712580615;-3.73981691980043;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;12.0;0.0;0.0;1;0;1;1
none;7.0;10.0;7.0;65.0;6.0;None;strict;7.0;0.44;Pacifico;8.0;40.41869434044165;-3.703179979465018;Apartment;Entire home/apt;3.0;3.0;7.0;Real Bed;807.0;150.0;150.0;0.0;8;20;2;6
none;0.0;0.0;0.0;0.0;0.0;None;flexible;21.0;0.0;Margareten;21.0;48.20308828100333;16.383336048407582;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;62.0;0.0;39.0;2;10;1;0
none;10.0;10.0;10.0;98.0;10.0;None;moderate;2.0;1.8;Recoletos;2.0;40.42925677176722;-3.6869968115082448;Apartment;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;34.0;0.0;15.0;1;10;2;10
none;10.0;10.0;10.0;97.0;10.0;None;moderate;2.0;1.88;Fuente del Berro;2.0;40.42372935193101;-3.666032968809468;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;39.0;0.0;8.0;1;0;2;24
none;10.0;9.0;10.0;96.0;10.0;None;moderate;2.0;0.35;Ciudad Lineal;2.0;40.43274785696612;-3.653472009207908;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;80.0;500.0;0.0;1;0;3;14
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Østerbro;1.0;55.70643364827133;12.583404622964768;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;398.0;0.0;0.0;1;0;2;0
none;9.0;10.0;9.0;91.0;9.0;None;moderate;1.0;0.37;No data;2.0;40.42329920799219;-3.6776560231478377;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;94.0;113.0;38.0;1;0;3;9
none;10.0;10.0;9.0;93.0;9.0;None;moderate;7.0;1.98;La Latina;7.0;40.420793828754285;-3.703463556019052;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;62.0;100.0;20.0;1;0;2;11
none;0.0;0.0;0.0;0.0;0.0;None;moderate;1.0;0.0;No data;1.0;40.48173591000815;-3.738871631606519;Other;Entire home/apt;1.0;2.0;6.0;Real Bed;394.07081545064375;80.0;800.0;50.0;4;20;10;0
none;6.0;8.0;6.0;60.0;8.0;None;strict;97.0;0.11;Justicia;114.0;40.41866182066871;-3.7050162162143208;Apartment;Private room;3.0;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;15.0;1;5;10;1
none;0.0;0.0;0.0;0.0;0.0;None;flexible;92.0;0.0;L'Antiga Esquerra de l'Eixample;207.0;41.40024383199302;2.1565447099850825;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;93.0;0.0;0.0;1;0;2;0
none;10.0;8.0;10.0;100.0;10.0;None;strict;2.0;0.32;No data;3.0;40.46051029594867;-3.700616301940163;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;0.0;0.0;1;0;1;2
none;0.0;0.0;0.0;0.0;0.0;None;flexible;5.0;0.0;Embajadores;6.0;40.40982888096129;-3.701992804671568;Bed & Breakfast;Private room;2.0;1.0;3.0;Real Bed;394.07081545064375;37.0;0.0;5.0;1;15;1;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;26.0;0.0;Sol;26.0;40.420114677619296;-3.7079932922166337;Apartment;Private room;3.0;1.0;1.0;Real Bed;394.07081545064375;36.0;200.0;30.0;1;0;7;0
none;10.0;10.0;8.0;89.0;9.0;None;moderate;1.0;0.66;Palacio;1.0;40.41685335483925;-3.709504962760272;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;115.0;300.0;15.0;1;0;2;7
none;0.0;0.0;0.0;0.0;0.0;None;flexible;2.0;0.0;Fuencarral-el Pardo;2.0;40.479814281094725;-3.7252722960167985;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;65.0;100.0;25.0;4;10;3;0
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.44703266912426;-3.5850967829771334;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;40.0;0.0;0.0;2;0;2;0
none;9.0;9.0;9.0;91.0;9.0;None;strict;2.0;5.69;No data;2.0;40.46982769069695;-3.698261484157306;Apartment;Private room;1.0;1.0;3.0;Real Bed;394.07081545064375;22.0;0.0;0.0;1;14;1;41
none;10.0;10.0;10.0;96.0;10.0;None;moderate;2.0;6.98;Sol;2.0;40.41586180806335;-3.7039944045512327;Apartment;Entire home/apt;1.0;2.0;4.0;Real Bed;394.07081545064375;70.0;0.0;0.0;2;12;2;240
none;10.0;10.0;10.0;97.0;10.0;None;flexible;1.0;0.38;Pacifico;1.0;40.407506116244406;-3.6752580193398265;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;969.0;120.0;0.0;30.0;4;10;1;14
none;10.0;10.0;10.0;100.0;10.0;None;strict;2.0;0.59;No data;2.0;40.437004267032684;-3.6773898533534912;House;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;35.0;150.0;15.0;1;15;10;1
none;9.0;10.0;8.0;77.0;8.0;None;strict;25.0;0.24;Acacias;32.0;40.423133700361255;-3.7022100504135578;Apartment;Private room;4.0;6.0;10.0;Real Bed;394.07081545064375;23.0;88.0;20.0;1;23;4;6
none;10.0;9.0;10.0;96.0;10.0;None;strict;4.0;5.1;Embajadores;4.0;40.41049612157208;-3.7040476592691;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;70.0;0.0;35.0;2;15;2;111
none;9.0;9.0;8.0;80.0;8.0;None;strict;4.0;3.11;La Latina;4.0;40.410871900482796;-3.708631577306132;Apartment;Entire home/apt;1.0;3.0;6.0;Real Bed;394.07081545064375;92.0;200.0;0.0;2;10;3;49
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.40601688492645;-3.694303126935128;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;45.0;0.0;0.0;1;0;1;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;2.0;0.0;Almagro;2.0;40.43814454622165;-3.699183925975838;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;394.07081545064375;140.0;500.0;60.0;1;0;3;0
none;10.0;8.0;8.0;87.0;9.0;None;moderate;26.0;0.29;Almenara;36.0;40.47146353413273;-3.6912615068526455;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;394.07081545064375;78.0;150.0;0.0;1;0;2;13
none;10.0;10.0;10.0;97.0;10.0;None;flexible;1.0;1.05;Palos do Moguer;1.0;40.40588246486453;-3.69630956098741;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;650.0;85.0;250.0;60.0;1;0;3;48
none;0.0;0.0;0.0;0.0;0.0;None;moderate;1.0;0.0;No data;1.0;40.42340036302275;-3.6765632774345054;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;25.0;0.0;0.0;1;0;1;0
none;10.0;10.0;9.0;95.0;9.0;None;flexible;1.0;1.21;Malasaña;1.0;40.429923329203575;-3.7132231788943173;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;65.0;0.0;0.0;1;0;2;29
none;10.0;10.0;10.0;97.0;10.0;None;strict;1.0;1.62;No data;1.0;40.41750734860413;-3.7100338527445738;Apartment;Entire home/apt;3.0;4.0;5.0;Real Bed;394.07081545064375;270.0;500.0;50.0;5;30;2;7
none;0.0;0.0;0.0;0.0;0.0;None;moderate;1.0;0.0;Ciudad Lineal;1.0;40.43331215020631;-3.643549634940933;Apartment;Private room;0.0;1.0;1.0;Real Bed;0.0;35.0;0.0;0.0;1;0;1;0
none;10.0;10.0;10.0;100.0;10.0;None;strict;12.0;0.45;Justicia;14.0;40.420531922724734;-3.699193690792897;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;75.0;200.0;22.0;1;0;2;6
none;10.0;10.0;9.0;88.0;9.0;None;strict;5.0;1.12;Sant Gervasi - Galvany;21.0;41.396292596737425;2.142851336564479;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;129.0;300.0;20.0;1;0;2;30
none;10.0;10.0;10.0;100.0;10.0;None;strict;3.0;1.22;Embajadores;35.0;40.412753316701284;-3.695253059239864;Apartment;Entire home/apt;2.0;1.0;1.0;Real Bed;394.07081545064375;62.0;150.0;20.0;2;20;3;2
none;10.0;9.0;9.0;93.0;10.0;None;moderate;1.0;3.4;Hortaleza;1.0;40.46724506042268;-3.6321774961477855;Condominium;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;40.0;0.0;0.0;1;0;1;46
none;10.0;10.0;6.0;80.0;8.0;None;flexible;1.0;0.54;No data;1.0;40.42546679475911;-3.7034201956281234;Apartment;Shared room;1.0;1.0;1.0;Real Bed;394.07081545064375;15.0;0.0;0.0;1;0;1;1
none;10.0;10.0;10.0;100.0;10.0;None;strict;1.0;0.68;La Latina;1.0;40.40922624639444;-3.7047789653570864;Condominium;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;55.0;0.0;18.0;1;20;2;3
none;10.0;10.0;9.0;92.0;9.0;None;flexible;6.0;1.07;No data;6.0;40.410346766423714;-3.718785684351922;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;30.0;0.0;0.0;1;5;2;15
none;9.0;9.0;9.0;84.0;8.0;None;moderate;1.0;1.8;No data;1.0;40.4032152103733;-3.743078220684417;Apartment;Private room;1.5;1.0;1.0;Real Bed;394.07081545064375;18.0;0.0;0.0;1;0;2;9
none;10.0;10.0;9.0;85.0;9.0;None;strict;12.0;1.17;No data;12.0;40.42931202834261;-3.684933180680748;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;394.07081545064375;55.0;200.0;0.0;3;20;2;17
none;8.0;10.0;10.0;93.0;10.0;None;strict;5.0;2.09;Cortes;5.0;40.41734884877332;-3.699525796135115;Apartment;Private room;1.0;1.0;2.0;Real Bed;394.07081545064375;39.0;0.0;11.0;1;14;1;3
none;10.0;10.0;10.0;98.0;10.0;None;moderate;1.0;0.66;No data;1.0;40.390168042636375;-3.693312280072451;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;75.0;200.0;0.0;2;15;4;11
none;10.0;9.0;9.0;90.0;10.0;None;strict;4.0;1.47;Dreta de l'Eixample;4.0;41.402500930213264;2.1692901437750365;Apartment;Entire home/apt;2.0;5.0;7.0;Real Bed;394.07081545064375;200.0;300.0;90.0;5;5;2;51
none;10.0;10.0;9.0;90.0;10.0;None;strict;10.0;0.49;Argüelles;11.0;40.42214144681665;-3.700222077468913;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;79.0;0.0;20.0;2;10;4;4
none;10.0;10.0;7.0;80.0;10.0;None;moderate;3.0;0.48;No data;3.0;40.41616685143229;-3.701895976140877;Apartment;Entire home/apt;2.0;4.0;6.0;Real Bed;394.07081545064375;249.0;200.0;40.0;8;18;2;2
none;10.0;10.0;10.0;100.0;10.0;None;flexible;2.0;0.15;Almagro;2.0;40.436616315517576;-3.69882232882214;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;27.0;0.0;0.0;1;0;1;1
none;10.0;9.0;10.0;98.0;10.0;None;flexible;1.0;1.6;No data;1.0;40.40672577434472;-3.730893905243032;Apartment;Private room;2.0;1.0;2.0;Real Bed;394.07081545064375;34.0;0.0;10.0;1;0;2;10
none;10.0;9.0;10.0;97.0;10.0;None;moderate;1.0;3.23;Castillejos;1.0;40.45743068405767;-3.696368013276339;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;40.0;100.0;20.0;2;20;2;50
none;10.0;10.0;9.0;98.0;10.0;None;moderate;1.0;5.13;No data;1.0;40.41979594238917;-3.7011698278436858;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;394.07081545064375;75.0;0.0;30.0;2;10;2;13
none;10.0;10.0;9.0;80.0;9.0;None;strict;2.0;0.36;Palacio;3.0;40.42051628260921;-3.710783971117705;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;394.07081545064375;100.0;200.0;15.0;1;0;1;2
none;2.0;2.0;2.0;26.0;4.0;None;moderate;1.0;0.05;No data;1.0;40.393067779516784;-3.711143595119142;House;Private room;2.0;1.0;4.0;Real Bed;394.07081545064375;59.0;0.0;0.0;1;0;7;2
none;10.0;10.0;10.0;90.0;10.0;None;flexible;2.0;1.56;Carabanchel;2.0;40.386271752701;-3.72879996030276;Apartment;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;16.0;0.0;0.0;1;12;1;14
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;Carabanchel;1.0;40.391466643660735;-3.721487558540429;Apartment;Private room;0.0;1.0;1.0;Real Bed;394.07081545064375;35.0;0.0;0.0;1;0;1;0
none;0.0;0.0;0.0;0.0;0.0;None;strict;13.0;0.0;Dreta de l'Eixample;22.0;40.41967412478634;-3.7001741680616895;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;394.07081545064375;95.0;0.0;0.0;2;20;3;0
none;9.0;9.0;9.0;92.0;9.0;None;flexible;1.0;0.41;Malasaña;1.0;40.425950774483006;-3.70399022632696;Apartment;Entire home/apt;2.0;2.0;4.0;Real Bed;394.07081545064375;150.0;0.0;30.0;1;0;3;10
none;0.0;0.0;0.0;0.0;0.0;None;moderate;3.0;0.0;Hortaleza;3.0;40.39531333084318;-3.6950622870746814;Condominium;Shared room;2.0;1.0;2.0;Real Bed;394.07081545064375;25.0;100.0;0.0;1;25;2;0
none;10.0;10.0;10.0;96.0;10.0;None;moderate;1.0;2.74;Rios Rosas;1.0;40.43921366088985;-3.7003237316815083;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;394.07081545064375;65.0;200.0;25.0;3;20;2;29
none;9.0;9.0;8.0;81.0;9.0;None;strict;2.0;3.81;Goya;2.0;40.40362256778407;-3.6801404073311774;Apartment;Entire home/apt;2.0;3.0;7.0;Real Bed;394.07081545064375;120.0;150.0;0.0;6;20;2;80
none;10.0;10.0;10.0;100.0;9.0;None;strict;15.0;0.69;Embajadores;15.0;40.41127065200492;-3.7101589544381546;Apartment;Entire home/apt;1.0;1.0;1.0;Pull-out Sofa;394.07081545064375;70.0;150.0;45.0;2;10;30;4
none;10.0;10.0;8.0;80.0;10.0;None;moderate;1.0;0.25;Cortes;1.0;40.41378098742171;-3.6956691790439296;Apartment;Entire home/apt;1.0;1.0;2.0;Pull-out Sofa;394.07081545064375;90.0;200.0;0.0;1;0;3;1
none;0.0;0.0;0.0;0.0;0.0;None;flexible;1.0;0.0;No data;1.0;40.424595960256035;-3.6480272563302685;Bed & Breakfast;Private room;1.0;1.0;1.0;Real Bed;394.07081545064375;23.0;0.0;0.0;1;0;1;0
none;10.0;10.0;9.0;90.0;9.0;None;moderate;3.0;3.37;Palacio;3.0;40.42723139227238;-3.70958895345536;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;394.07081545064375;55.0;0.0;15.0;1;0;3;65
